CityName,Neighborhood,Lat,Long
"אזור רמלה מ""א 25",,31.912307,35.018946
ראשון לציון,רמב''ם,31.972146,34.807657
ראשון לציון,אברמוביץ',31.963864,34.800331
ראשון לציון,רמב''ם,31.966376,34.802828
ראשון לציון,רמז,31.958391,34.802032
ראשון לציון,אברמוביץ',31.966295,34.802703
ראשון לציון,אזור תעשייה מערב,31.9926,34.751014
צופית,צופית,32.191513,34.921778
מקווה ישראל,,32.03761,34.779688
כפר סבא,"גני השרון, כפר סבא הצעירה",32.183434,34.930252
ראשון לציון,רמז,31.955345,34.802376
חולון,קרית שרת,32.007792,34.784838
ראשון לציון,ראשונים,31.954772,34.802643
ראשון לציון,רמב''ם,31.962545,34.803135
ראשון לציון,רמב''ם,31.970107,34.812839
ראשון לציון,קידמת ראשון,31.970183,34.812853
פתח תקווה,אזור תעשייה קרית אריה,32.092652,34.848255
ראשון לציון,נעורים,31.972433,34.814497
חולון,קרית עבודה,32.016553,34.76494
בת ים,רמת הנשיא,32.015336,34.760469
נמל תעופה בן-גוריון,נמל תעופה בן גוריון,31.990036,34.90217
פתח תקווה,התחנה המרכזית,32.094732,34.887401
ראשון לציון,רובע תעסוקה צריפין מתחם 6,31.969904,34.843305
לא ידוע קוד-0,עתידי תבע 413-0595314,31.962924,34.83641
נמל תעופה בן-גוריון,נמל תעופה בן גוריון,31.990017,34.905945
רעננה,נאות שדה,32.19293,34.874873
קרית תעופה,קרית שדה התעופה,31.985778,34.915275
קרית תעופה,קרית שדה התעופה,31.987622,34.913804
נס ציונה,"ארגמן, שמורת מליבו ועמק ההדרים",31.922966,34.781177
נס ציונה,"ארגמן, שמורת מליבו ועמק ההדרים",31.92326,34.782492
נס ציונה,נווה עובד ונווה הדר,31.929643,34.800392
נס ציונה,נווה עובד ונווה הדר,31.931818,34.800421
נס ציונה,נווה עובד ונווה הדר,31.930369,34.802415
נס ציונה,"הפועלים, הפרוגרסיבים, גבעת נוף",31.924488,34.808568
נס ציונה,"הפועלים, הפרוגרסיבים, גבעת נוף",31.929249,34.799778
נס ציונה,נווה עובד ונווה הדר,31.928179,34.809189
רמלה,קרית האומנים,31.919352,34.86956
נס ציונה,"הואלי, כפר אהרון, טירת שלום",31.908658,34.782146
גזר,,31.908056,34.85239
נס ציונה,"רמת סמל, רמת בן צבי, נווה כרמית",31.934075,34.796032
נס ציונה,"ארגמן, שמורת מליבו ועמק ההדרים",31.924628,34.78088
אלישמע,אלישמע,32.154003,34.931063
"אזור רמלה מ""א 25",,31.937569,34.984751
הוד השרון,מתחם 1200,32.166846,34.901527
חולון,אזור תעשייה ב,32.017678,34.80891
רמת גן,תל השומר,32.047362,34.844104
רמת גן,תל השומר,32.046702,34.846375
חולון,תל גיבורים,32.029436,34.772338
"אזור רמלה מ""א 25",,31.988728,34.906239
רמת השרון,,32.123383,34.857496
ראשון לציון,ראשונים,31.949228,34.801876
רעננה,צומת רעננה אמדוקס,32.175784,34.890779
רעננה,רעננה צפון,32.190755,34.887295
ראש העין,הרקפות,32.092813,34.956655
ראש העין,הרקפות,32.092957,34.957581
רעננה,רעננה צפון,32.191046,34.887844
רעננה,אזור תעשייה צפוני,32.19132,34.886582
חולון,שיכון עממי,32.025041,34.778374
חולון,שיכון עממי,32.027861,34.776921
חולון,אגרובנק,32.024469,34.781632
חולון,שיכון עממי,32.025451,34.776659
אזור,"גני אזור, שיכון חדש",32.031853,34.799777
חולון,קרית פנחס אילון,32.01165,34.778166
לוד,גני יער,31.944678,34.901412
הוד השרון,מתחם 1200,32.170491,34.901095
ראשון לציון,נווה חוף,31.992951,34.745151
ראשון לציון,רביבים,31.966922,34.824423
בת ים,צפון העיר,32.031446,34.746082
חולון,נאות רחל,32.01494,34.764885
פתח תקווה,שערייה,32.067944,34.903049
מגשימים,,32.0651,34.902249
לוד,העיר העתיקה,31.949605,34.894371
ראשון לציון,אזור תעשייה מעויין שורק,31.950178,34.762392
ראשון לציון,אזור תעשייה מעויין שורק,31.950922,34.769058
ראשון לציון,נאות אשלים,31.964116,34.771507
ראשון לציון,נאות אשלים,31.963851,34.773921
ראשון לציון,קרית חתני פרס נובל,31.970141,34.773456
נס ציונה,"גני הדר, יד אליעזר, סביוני הפארק, גבעת הצבר",31.934538,34.804091
צפרייה,צפריה,32.003885,34.852996
צפרייה,צפריה,32.005006,34.856146
צפרייה,צפריה,32.00384,34.857529
צפרייה,צפריה,32.002955,34.858583
סביון*,"צומת סביון אונו פארק, מיי אונו",32.033553,34.866392
קרית תעופה,קרית שדה התעופה,31.989192,34.911032
קרית תעופה,קרית שדה התעופה,31.989127,34.911268
ראשון לציון,אגני החמצון,31.979055,34.74317
ראשון לציון,אגני החמצון,31.97913,34.742515
ראשון לציון,אזור תעשייה מעויין שורק,31.951106,34.770735
צפרייה,צפריה,32.001235,34.855543
שוהם,"ורדים, יובלים, רקפות, כ""א עתידי",31.984261,34.950327
לוד,"שיכון ממשלתי, חב''ד",31.943431,34.88232
לוד,אזור תעשייה א,31.935001,34.888022
רמלה,נווה דוד,31.935138,34.863389
רמלה,קרית האומנים,31.916559,34.867307
רמלה,קרית האומנים,31.916343,34.870308
רמלה,נווה מאיר ובן גוריון,31.919883,34.861532
רמלה,נווה מאיר ובן גוריון,31.919599,34.861271
רמלה,"נווה יהונתן, נווה נוף, גני דן",31.923438,34.85471
לוד,"בנה ביתך, נווה אלון, נאות יצחק",31.940649,34.889065
לוד,"בנה ביתך, נווה אלון, נאות יצחק",31.938405,34.887585
כפר סבא,כפר סבא הירוקה,32.197843,34.8903
כפר סבא,כפר סבא הירוקה,32.197697,34.892711
כפר סבא,הזמר העברי,32.190278,34.890669
כפר סבא,הזמר העברי,32.187807,34.891097
כפר סבא,הזמר העברי,32.186617,34.89246
כפר סבא,הזמר העברי,32.185514,34.894932
רעננה,אזור תעשייה צפוני,32.19946,34.883732
רעננה,אזור תעשייה צפוני,32.199563,34.883648
לפיד,לפיד,31.915939,35.031362
כפר האורנים,כפר הארנים,31.920007,35.034645
כפר האורנים,כפר הארנים,31.921914,35.033236
לפיד,לפיד,31.920648,35.032209
לפיד,לפיד,31.915774,35.033452
לפיד,לפיד,31.915939,35.031364
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.908404,34.995564
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.908909,34.992689
מודיעין-מכבים-רעות*,הכרמים - ציפור,31.917688,35.007561
מודיעין-מכבים-רעות*,הכרמים - ציפור,31.920469,35.003698
יהוד,מרכז העיר,32.029132,34.891191
יהוד,מרכז העיר,32.034925,34.892751
יהוד,מרכז העיר,32.037416,34.892382
גני תקווה,"גנים, נוף סביון",32.060556,34.866961
קריית אונו,פסגת אונו,32.061051,34.865941
גני תקווה,"גבעת סביון החדשה, בורוכוב, מרכז העיר",32.062221,34.878838
קריית אונו,קרית אונו הותיקה,32.059219,34.863678
קריית אונו,פסגת אונו,32.061606,34.865356
גני תקווה,"גבעת סביון החדשה, בורוכוב, מרכז העיר",32.05878,34.879346
קריית אונו,פסגת אונו,32.063222,34.861714
סביון*,סביון,32.045703,34.86662
קריית אונו,פסגת אונו,32.057869,34.864319
קריית אונו,קרית אונו הותיקה,32.060251,34.857785
רמת גן,קרית קריניצי,32.05209,34.844216
רמת גן,קרית קריניצי,32.054457,34.848623
קריית אונו,רימון,32.047841,34.865433
קריית אונו,קיראון,32.054686,34.864392
סביון*,סביון,32.045628,34.866575
קריית אונו,קיראון,32.051178,34.864125
רמת גן,רמת אפעל,32.052688,34.837132
יהוד,מרכז העיר,32.037752,34.885468
יהוד,מרכז העיר,32.037787,34.890073
יהוד,מרכז העיר,32.038115,34.891542
רמת גן,אוניברסיטת בר אילן,32.065565,34.843971
קריית אונו,גני אילן,32.065409,34.845805
רמת גן,כפר אז''ר,32.051729,34.838429
רמת גן,תל השומר,32.048299,34.845385
רמת גן,תל השומר,32.048521,34.849168
רמת גן,תל השומר,32.049938,34.847296
"אזור רמלה מ""א 25",,32.024127,34.907923
אור יהודה,אזור תעשייה ב ואזור תעשייה יהלום,32.022662,34.860041
יהוד,קרית ביאליסטוק,32.028995,34.897154
פתח תקווה,השוק,32.09128,34.885436
אור יהודה,הפרדס,32.025791,34.85525
קריית אונו,גני אילן,32.065553,34.850245
קריית אונו,גני אילן,32.065414,34.855782
פתח תקווה,אזור תעשייה קרית אריה,32.098813,34.870844
פתח תקווה,אזור תעשייה קרית אריה,32.096962,34.862678
ראשון לציון,נחלת יהודה,31.984646,34.810689
אור יהודה,נווה רבין,32.028165,34.865214
אור יהודה,קרית גיורא,32.027241,34.866032
אור יהודה,שיכון ממשלתי,32.029612,34.847992
אור יהודה,שיכון ממשלתי,32.029674,34.847528
אור יהודה,עמידר,32.027836,34.85111
ראשון לציון,אברמוביץ',31.964468,34.799886
סביון*,סביון,32.044722,34.883896
גני תקווה,"גבעת סביון החדשה, בורוכוב, מרכז העיר",32.060881,34.872013
גני תקווה,"גבעת סביון החדשה, בורוכוב, מרכז העיר",32.060773,34.872
רמת גן,תל השומר,32.04798,34.842602
ראשון לציון,נאות שיקמה,31.977419,34.778034
"אזור רמלה מ""א 25",,32.018382,34.938485
אור יהודה,הפרדס,32.025966,34.857011
רמת גן,שכונת הרופאים - עתידי,32.051268,34.849142
יהוד,אזור תעשייה וביג יהוד,32.026704,34.898893
פתח תקווה,רמת ורבר,32.0892,34.880823
פתח תקווה,שיכון מפ''ם,32.077071,34.888023
רמת גן,תל השומר,32.046974,34.848044
ראשון לציון,מכון וולקני,31.994472,34.815157
רמת גן,תל השומר,32.046944,34.848012
יהוד,קרית הסביונים,32.029365,34.880793
ברקת,ברקת,32.016278,34.946676
ראשון לציון,נווה ים,31.98101,34.774508
ראשון לציון,אזור תעשייה מערב,31.982552,34.771203
ראשון לציון,אזור תעשייה מערב,31.984161,34.768011
ראשון לציון,נווה ים,31.979862,34.778685
ראשון לציון,קרית כרמים,31.972987,34.775609
בית דגן,בית דגן,32.001544,34.822393
אור יהודה,שיכון ממשלתי,32.036131,34.846004
"חמ""ד",חמד,32.020555,34.837519
צפרייה,צפריה,32.00077,34.856052
טירת יהודה,טירת יהודה,32.016475,34.937486
"חמ""ד",חמד,32.016515,34.840253
צפרייה,צפריה,32.002854,34.854362
"חמ""ד",חמד,32.013578,34.841695
"חמ""ד",חמד,32.023145,34.834615
"חמ""ד",חמד,32.022197,34.835767
"גבעת כ""ח",גבעת כ''ח,32.028712,34.936439
טירת יהודה,טירת יהודה,32.012206,34.92977
"דרום השרון מ""א 20",,32.100871,34.919023
"דרום השרון מ""א 20",,32.098871,34.914953
"דרום השרון מ""א 20",,32.102194,34.929006
"דרום השרון מ""א 20",,32.094635,34.936439
"דרום השרון מ""א 20",,32.148345,34.970551
"דרום השרון מ""א 20",,32.14067,34.963405
"דרום השרון מ""א 20",חגור,32.145344,34.946806
חגור,חגור,32.136162,34.943569
"דרום השרון מ""א 20",,32.148498,34.971232
"דרום השרון מ""א 20",,32.149091,34.971092
"דרום השרון מ""א 20",,32.148289,34.971496
"דרום השרון מ""א 20",,32.139173,34.962727
"דרום השרון מ""א 20",,32.13913,34.96265
כפר ברא,כפר ברא,32.13199,34.965251
כפר סירקין,כפר סירקין,32.074875,34.920429
כפר סירקין,כפר סירקין,32.07489,34.927431
כפר סירקין,כפר סירקין,32.077669,34.925993
כפר סירקין,כפר סירקין,32.07736,34.929451
כפר סירקין,כפר סירקין,32.078107,34.923313
כפר סירקין,כפר סירקין,32.075461,34.930053
מזור,מזור,32.048764,34.922073
מזור,מזור,32.046503,34.922332
מזור,מזור,32.046806,34.922197
מזור,מזור,32.048405,34.922088
מזור,מזור,32.053322,34.927391
מזור,מזור,32.053195,34.927651
מזור,מזור,32.053082,34.922954
מזור,מזור,32.050114,34.932919
מזור,מזור,32.051607,34.930796
מעש,מעש,32.065845,34.888769
מעש,מעש,32.064001,34.892733
מעש,מעש,32.066458,34.891935
מעש,מעש,32.065638,34.885807
מעש,מעש,32.065658,34.886036
מתן,מתן,32.157413,34.97628
מתן,מתן,32.158547,34.973446
מתן,מתן,32.155436,34.974772
נופך,נופך,32.045036,34.919819
נחלים,נחלים,32.064038,34.90374
נחלים,נחלים,32.063503,34.912242
נחלים,נחלים,32.063848,34.908139
נחלים,נחלים,32.063847,34.908625
נחלים,נחלים,32.05159,34.914088
נחלים,נחלים,32.054846,34.914525
נחלים,נחלים,32.061719,34.914976
נחשונים,,32.066636,34.947498
נחשונים,נחשונים,32.06395,34.946412
נחשונים,נחשונים,32.063923,34.946403
נירית,נירית,32.146033,34.980673
עינת,עינת,32.08429,34.941362
פתח תקווה,אזור מסחר ירקונים,32.115211,34.90286
פתח תקווה,"שיכון הפועל המזרחי, חן הצפון",32.102421,34.898165
